frame,gid,cls,x_m,y_m,conf,speed_ms,cam,time_s,zone
18022,4,player_home,43.06,31.05,0.617,1.31,?,0.7340666530681625,Zona media
18022,6,player_home,34.48,43.98,0.836,4.47,?,0.7340666530681625,Zona media
18022,8,player_away,23.29,52.72,0.765,25.97,?,0.7340666530681625,Zona defensiva
18022,14,player_home,18.32,37.15,0.664,12.02,?,0.7340666530681625,Zona defensiva
18022,17,gk_home,78.2,34.26,0.797,0.23,?,0.7340666530681625,Zona ofensiva
18022,11,player_home,17.82,60.74,0.662,1.98,?,0.7340666530681625,Zona defensiva
18022,1,player_home,37.34,57.72,0.906,3.64,?,0.7340666530681625,Zona media
18022,20,player_home,22.81,26.96,0.735,3.86,?,0.7340666530681625,Zona defensiva
18022,12,referee,27.91,50.11,0.739,2.79,?,0.7340666530681625,Zona defensiva
18022,16,player_away,30.77,33.78,0.736,1.78,?,0.7340666530681625,Zona defensiva
18022,7,player_away,23.0,57.48,0.74,4.97,?,0.7340666530681625,Zona defensiva
18022,5,player_home,48.96,40.91,0.576,1.87,?,0.7340666530681625,Zona media
18023,2,player_home,44.89,53.42,0.915,2.94,?,0.7674333191167153,Zona media
18023,3,player_away,35.85,47.6,0.699,5.99,?,0.7674333191167153,Zona media
18023,4,player_home,43.04,31.09,0.772,1.12,?,0.7674333191167153,Zona media
18023,6,player_home,34.38,43.88,0.828,4.3,?,0.7674333191167153,Zona media
18023,8,player_away,23.38,53.02,0.736,14.82,?,0.7674333191167153,Zona defensiva
18023,14,player_home,18.25,37.05,0.679,6.49,?,0.7674333191167153,Zona defensiva
18023,17,gk_home,78.19,34.28,0.754,0.45,?,0.7674333191167153,Zona ofensiva
18023,11,player_home,17.62,60.74,0.626,4.02,?,0.7674333191167153,Zona defensiva
18023,1,player_home,37.3,57.68,0.875,2.43,?,0.7674333191167153,Zona media
18023,20,player_home,22.68,26.95,0.589,2.88,?,0.7674333191167153,Zona defensiva
18023,16,player_away,30.74,33.79,0.774,1.15,?,0.7674333191167153,Zona defensiva
18023,7,player_away,22.82,57.39,0.613,5.72,?,0.7674333191167153,Zona defensiva
18023,13,player_away,19.64,27.32,0.617,5.78,?,0.7674333191167153,Zona defensiva
18023,9,player_home,16.69,46.79,0.542,74.21,?,0.7674333191167153,Zona defensiva
18024,2,player_home,44.83,53.31,0.916,3.48,?,0.8007999851652682,Zona media
18024,3,player_away,35.85,47.56,0.693,2.49,?,0.8007999851652682,Zona media
18024,4,player_home,43.02,31.13,0.814,1.18,?,0.8007999851652682,Zona media
18024,6,player_home,34.31,43.81,0.822,3.4,?,0.8007999851652682,Zona media
18024,8,player_away,23.28,52.9,0.859,2.46,?,0.8007999851652682,Zona defensiva
18024,14,player_home,17.28,37.75,0.661,24.18,?,0.8007999851652682,Zona defensiva
18024,17,gk_home,78.16,34.29,0.784,0.72,?,0.8007999851652682,Zona ofensiva
18024,1,player_home,37.28,57.67,0.74,1.21,?,0.8007999851652682,Zona media
18024,20,player_home,22.5,27.05,0.613,5.02,?,0.8007999851652682,Zona defensiva
18024,16,player_away,30.67,33.74,0.796,1.96,?,0.8007999851652682,Zona defensiva
18024,7,player_away,22.58,57.28,0.748,7.13,?,0.8007999851652682,Zona defensiva
18024,21,gk_home,16.3,55.26,0.846,10.71,?,0.8007999851652682,Zona defensiva
18024,13,player_away,19.61,27.35,0.667,2.48,?,0.8007999851652682,Zona defensiva
18024,9,player_home,15.99,47.0,0.57,39.65,?,0.8007999851652682,Zona defensiva
18024,5,player_home,48.95,40.83,0.729,1.23,?,0.8007999851652682,Zona media
18025,2,player_home,44.8,53.25,0.917,2.71,?,0.834166651213821,Zona media
18025,3,player_away,35.89,47.58,0.776,0.6,?,0.834166651213821,Zona media
18025,4,player_home,42.99,31.13,0.84,0.84,?,0.834166651213821,Zona media
18025,6,player_home,34.21,43.71,0.792,4.02,?,0.834166651213821,Zona media
18025,8,player_away,23.13,52.7,0.842,4.48,?,0.834166651213821,Zona defensiva
18025,14,player_home,16.95,37.93,0.642,15.6,?,0.834166651213821,Zona defensiva
18025,17,gk_home,78.13,34.3,0.758,0.9,?,0.834166651213821,Zona ofensiva
18025,1,player_home,37.3,57.69,0.771,0.18,?,0.834166651213821,Zona media
18025,20,player_home,22.32,27.12,0.679,5.68,?,0.834166651213821,Zona defensiva
18025,16,player_away,30.58,33.67,0.824,2.81,?,0.834166651213821,Zona defensiva
18025,7,player_away,22.32,57.15,0.759,8.14,?,0.834166651213821,Zona defensiva
18025,21,player_away,16.14,55.32,0.786,6.58,?,0.834166651213821,Zona defensiva
18025,13,player_away,19.55,27.32,0.676,1.14,?,0.834166651213821,Zona defensiva
18025,9,player_home,15.99,46.94,0.557,12.65,?,0.834166651213821,Zona defensiva
18025,5,player_home,48.94,40.81,0.787,0.89,?,0.834166651213821,Zona media
18025,12,referee,26.99,49.86,0.652,10.29,?,0.834166651213821,Zona defensiva
18026,2,player_home,44.78,53.2,0.916,1.81,?,0.8675333172623738,Zona media
18026,3,player_away,35.89,47.57,0.608,0.39,?,0.8675333172623738,Zona media
18026,4,player_home,42.95,31.12,0.845,1.16,?,0.8675333172623738,Zona media
18026,6,player_home,34.1,43.58,0.763,4.76,?,0.8675333172623738,Zona media
18026,8,player_away,22.95,52.51,0.747,6.81,?,0.8675333172623738,Zona defensiva
18026,14,player_home,16.9,37.91,0.644,5.88,?,0.8675333172623738,Zona defensiva
18026,17,gk_home,78.12,34.3,0.783,0.57,?,0.8675333172623738,Zona ofensiva
18026,1,player_home,37.34,57.71,0.812,0.94,?,0.8675333172623738,Zona media
18026,20,player_home,22.21,27.33,0.676,6.18,?,0.8675333172623738,Zona defensiva
18026,16,player_away,30.53,33.7,0.857,1.85,?,0.8675333172623738,Zona defensiva
18026,7,player_away,22.2,57.07,0.837,5.71,?,0.8675333172623738,Zona defensiva
18026,21,player_away,16.32,55.52,0.805,4.29,?,0.8675333172623738,Zona defensiva
18026,13,player_away,19.65,27.45,0.693,3.07,?,0.8675333172623738,Zona defensiva
18026,5,player_home,48.92,40.77,0.794,1.25,?,0.8675333172623738,Zona media
18026,12,referee,26.92,49.96,0.699,4.76,?,0.8675333172623738,Zona defensiva
18027,2,player_home,44.77,53.18,0.914,1.08,?,0.9008999833109267,Zona media
18027,3,player_away,35.79,47.49,0.771,2.73,?,0.9008999833109267,Zona media
18027,4,player_home,42.89,31.11,0.851,1.49,?,0.9008999833109267,Zona media
18027,6,player_home,34.03,43.51,0.613,3.54,?,0.9008999833109267,Zona media
18027,8,player_away,22.86,52.41,0.718,4.98,?,0.9008999833109267,Zona defensiva
18027,14,player_home,16.81,37.76,0.665,4.4,?,0.9008999833109267,Zona defensiva
18027,17,gk_home,78.12,34.28,0.79,0.44,?,0.9008999833109267,Zona ofensiva
18027,1,player_home,37.35,57.72,0.789,0.51,?,0.9008999833109267,Zona media
18027,20,player_home,22.14,27.49,0.694,5.56,?,0.9008999833109267,Zona defensiva
18027,16,player_away,30.52,33.79,0.866,1.97,?,0.9008999833109267,Zona defensiva
18027,7,player_away,22.16,57.02,0.856,3.16,?,0.9008999833109267,Zona defensiva
18027,21,player_away,16.43,55.68,0.831,5.17,?,0.9008999833109267,Zona defensiva
18027,5,player_home,48.89,40.7,0.805,1.86,?,0.9008999833109267,Zona media
18027,12,referee,27.01,50.2,0.704,5.36,?,0.9008999833109267,Zona defensiva
18027,9,player_home,15.79,46.68,0.637,4.91,?,0.9008999833109267,Zona defensiva
18028,2,player_home,44.77,53.17,0.916,0.66,?,0.9342666493594796,Zona media
18028,3,player_away,35.71,47.45,0.781,2.43,?,0.9342666493594796,Zona media
18028,4,player_home,42.85,31.1,0.869,1.47,?,0.9342666493594796,Zona media
18028,6,player_home,33.96,43.5,0.667,2.43,?,0.9342666493594796,Zona media
18028,8,player_away,22.83,52.43,0.619,1.94,?,0.9342666493594796,Zona defensiva
18028,14,player_home,16.6,37.52,0.665,7.76,?,0.9342666493594796,Zona defensiva
18028,17,gk_home,78.12,34.25,0.791,0.66,?,0.9342666493594796,Zona ofensiva
18028,1,player_home,37.36,57.71,0.729,0.3,?,0.9342666493594796,Zona media
18028,20,player_home,20.11,27.6,0.668,41.59,?,0.9342666493594796,Zona defensiva
18028,16,player_away,30.51,33.83,0.859,1.46,?,0.9342666493594796,Zona defensiva
18028,7,player_away,22.14,56.99,0.847,1.85,?,0.9342666493594796,Zona defensiva
18028,21,player_away,16.58,55.88,0.824,6.73,?,0.9342666493594796,Zona defensiva
18028,5,player_home,48.87,40.65,0.829,1.79,?,0.9342666493594796,Zona media
18028,12,referee,27.12,50.38,0.779,5.82,?,0.9342666493594796,Zona defensiva
18028,9,player_home,15.6,46.55,0.691,6.31,?,0.9342666493594796,Zona defensiva
18029,2,player_home,44.77,53.15,0.921,0.52,?,0.9676333154080324,Zona media
18029,3,player_away,35.66,47.44,0.841,1.99,?,0.9676333154080324,Zona media
18029,4,player_home,42.81,31.08,0.869,1.33,?,0.9676333154080324,Zona media
18029,6,player_home,33.93,43.53,0.754,1.31,?,0.9676333154080324,Zona media
18029,8,player_away,23.73,54.03,0.612,36.15,?,0.9676333154080324,Zona defensiva
18029,14,player_home,16.21,37.13,0.645,13.45,?,0.9676333154080324,Zona defensiva
18029,17,gk_home,78.14,34.21,0.808,1.12,?,0.9676333154080324,Zona ofensiva
18029,1,player_home,37.36,57.72,0.825,0.2,?,0.9676333154080324,Zona media
18029,20,player_home,19.44,27.58,0.634,27.13,?,0.9676333154080324,Zona defensiva
18029,16,player_away,30.48,33.82,0.854,0.77,?,0.9676333154080324,Zona defensiva
18029,7,player_away,22.16,56.99,0.84,0.43,?,0.9676333154080324,Zona defensiva
18029,21,player_away,16.76,56.17,0.651,9.14,?,0.9676333154080324,Zona defensiva
18029,5,player_home,48.84,40.61,0.868,1.49,?,0.9676333154080324,Zona media
18029,12,referee,27.21,50.55,0.811,5.78,?,0.9676333154080324,Zona defensiva
18029,9,player_home,15.39,46.43,0.711,6.86,?,0.9676333154080324,Zona defensiva
18030,2,player_home,44.77,53.13,0.926,0.58,?,1.0009999814565853,Zona media
18030,3,player_away,35.6,47.44,0.864,1.71,?,1.0009999814565853,Zona media
18030,4,player_home,42.79,31.05,0.871,1.11,?,1.0009999814565853,Zona media
18030,6,player_home,33.86,43.47,0.781,2.15,?,1.0009999814565853,Zona media
18030,8,player_away,23.16,52.66,0.757,17.7,?,1.0009999814565853,Zona defensiva
18030,14,player_home,15.93,36.87,0.634,12.24,?,1.0009999814565853,Zona defensiva
18030,17,gk_home,78.13,34.2,0.755,0.65,?,1.0009999814565853,Zona ofensiva
18030,1,player_home,37.34,57.69,0.862,0.66,?,1.0009999814565853,Zona media
18030,20,player_home,21.06,27.56,0.608,23.16,?,1.0009999814565853,Zona defensiva
18030,16,player_away,30.45,33.8,0.858,0.93,?,1.0009999814565853,Zona defensiva
18030,7,player_away,22.07,56.94,0.842,1.97,?,1.0009999814565853,Zona defensiva
18030,21,player_away,16.73,56.39,0.814,7.05,?,1.0009999814565853,Zona defensiva
18030,5,player_home,48.81,40.6,0.861,0.97,?,1.0009999814565853,Zona media
18030,12,referee,27.27,50.73,0.831,5.72,?,1.0009999814565853,Zona defensiva
18030,9,player_home,15.19,46.34,0.728,6.55,?,1.0009999814565853,Zona defensiva
18030,18,player_away,18.93,50.27,0.724,110.51,?,1.0009999814565853,Zona defensiva
18031,2,player_home,44.78,53.12,0.929,0.48,?,1.034366647505138,Zona media
18031,3,player_away,35.57,47.46,0.869,1.27,?,1.034366647505138,Zona media
18031,4,player_home,42.76,30.98,0.867,1.8,?,1.034366647505138,Zona media
18031,6,player_home,33.79,43.43,0.803,2.18,?,1.034366647505138,Zona media
18031,8,player_away,23.82,53.95,0.754,23.21,?,1.034366647505138,Zona defensiva
18031,14,player_home,16.01,36.95,0.673,1.87,?,1.034366647505138,Zona defensiva
18031,17,gk_home,78.12,34.18,0.7,0.56,?,1.034366647505138,Zona ofensiva
18031,1,player_home,37.29,57.64,0.893,1.56,?,1.034366647505138,Zona media
18031,20,player_home,21.54,27.7,0.69,17.59,?,1.034366647505138,Zona defensiva
18031,16,player_away,30.35,33.69,0.845,3.16,?,1.034366647505138,Zona defensiva
18031,7,player_away,21.86,56.83,0.843,5.53,?,1.034366647505138,Zona defensiva
18031,21,player_away,16.65,56.55,0.823,5.6,?,1.034366647505138,Zona defensiva
18031,5,player_home,48.79,40.57,0.86,1.02,?,1.034366647505138,Zona media
18031,12,referee,27.26,50.84,0.827,4.06,?,1.034366647505138,Zona defensiva
18031,9,player_home,14.99,46.24,0.714,6.75,?,1.034366647505138,Zona defensiva
18031,18,player_away,18.15,49.91,0.762,52.05,?,1.034366647505138,Zona defensiva
18031,22,player_home,21.91,45.16,0.671,41.29,?,1.034366647505138,Zona defensiva
18031,19,player_home,22.7,51.95,0.672,10.07,?,1.034366647505138,Zona defensiva
18032,2,player_home,44.79,53.12,0.931,0.37,?,1.0677333135536908,Zona media
18032,3,player_away,35.55,47.48,0.874,0.93,?,1.0677333135536908,Zona media
18032,4,player_home,42.73,30.9,0.863,2.45,?,1.0677333135536908,Zona media
18032,6,player_home,33.68,43.32,0.827,3.95,?,1.0677333135536908,Zona media
18032,8,player_away,24.05,54.39,0.774,17.7,?,1.0677333135536908,Zona defensiva
18032,14,player_home,16.09,37.01,0.701,1.4,?,1.0677333135536908,Zona defensiva
18032,17,gk_home,78.1,34.17,0.532,0.55,?,1.0677333135536908,Zona ofensiva
18032,1,player_home,37.22,57.59,0.893,2.22,?,1.0677333135536908,Zona media
18032,20,player_home,21.62,28.01,0.609,10.37,?,1.0677333135536908,Zona defensiva
18032,16,player_away,30.19,33.49,0.826,6.21,?,1.0677333135536908,Zona defensiva
18032,7,player_away,21.77,56.79,0.835,3.82,?,1.0677333135536908,Zona defensiva
18032,21,player_away,16.3,56.56,0.716,7.75,?,1.0677333135536908,Zona defensiva
18032,5,player_home,48.76,40.52,0.831,1.61,?,1.0677333135536908,Zona media
18032,12,referee,27.18,50.88,0.74,2.64,?,1.0677333135536908,Zona defensiva
18032,9,player_home,14.87,46.19,0.699,4.9,?,1.0677333135536908,Zona defensiva
18032,18,player_away,18.37,50.04,0.775,12.51,?,1.0677333135536908,Zona defensiva
18032,22,player_home,21.87,45.11,0.692,13.85,?,1.0677333135536908,Zona defensiva
18032,19,player_home,22.66,51.85,0.722,4.14,?,1.0677333135536908,Zona defensiva
18033,2,player_home,44.79,53.1,0.932,0.36,?,1.1010999796022438,Zona media
18033,3,player_away,35.53,47.49,0.878,0.71,?,1.1010999796022438,Zona media
18033,4,player_home,42.71,30.87,0.87,1.47,?,1.1010999796022438,Zona media
18033,6,player_home,33.53,43.2,0.827,5.07,?,1.1010999796022438,Zona media
18033,8,player_away,24.08,54.43,0.729,6.81,?,1.1010999796022438,Zona defensiva
18033,14,player_home,17.42,36.54,0.69,28.57,?,1.1010999796022438,Zona defensiva
18033,17,gk_home,78.1,34.08,0.59,1.87,?,1.1010999796022438,Zona ofensiva
18033,1,player_home,37.14,57.52,0.871,2.89,?,1.1010999796022438,Zona media
18033,20,player_home,18.97,26.88,0.585,54.24,?,1.1010999796022438,Zona defensiva
18033,16,player_away,29.99,33.28,0.786,7.9,?,1.1010999796022438,Zona defensiva
18033,7,player_away,21.77,56.79,0.833,1.31,?,1.1010999796022438,Zona defensiva
18033,21,player_away,15.92,56.54,0.792,9.99,?,1.1010999796022438,Zona defensiva
18033,5,player_home,48.75,40.53,0.811,0.59,?,1.1010999796022438,Zona media
18033,12,referee,26.91,50.78,0.766,6.03,?,1.1010999796022438,Zona defensiva
18033,9,player_home,14.67,46.08,0.712,6.22,?,1.1010999796022438,Zona defensiva
18033,18,player_away,18.82,50.31,0.749,6.26,?,1.1010999796022438,Zona defensiva
18033,22,player_home,21.72,45.16,0.712,3.04,?,1.1010999796022438,Zona defensiva
18033,19,player_home,22.5,51.71,0.688,5.52,?,1.1010999796022438,Zona defensiva
18034,2,player_home,44.78,53.08,0.934,0.56,?,1.1344666456507966,Zona media
18034,3,player_away,35.52,47.49,0.871,0.59,?,1.1344666456507966,Zona media
18034,4,player_home,42.67,30.79,0.866,2.36,?,1.1344666456507966,Zona media
18034,6,player_home,33.36,43.04,0.809,6.45,?,1.1344666456507966,Zona media
18034,8,player_away,23.99,54.33,0.718,0.53,?,1.1344666456507966,Zona defensiva
18034,14,player_home,17.57,36.17,0.654,15.76,?,1.1344666456507966,Zona defensiva
18034,17,gk_home,78.14,33.94,0.655,3.54,?,1.1344666456507966,Zona ofensiva
18034,1,player_home,37.09,57.47,0.821,2.37,?,1.1344666456507966,Zona media
18034,16,player_away,29.93,33.27,0.691,3.64,?,1.1344666456507966,Zona defensiva
18034,7,player_away,17.28,56.83,0.789,89.88,?,1.1344666456507966,Zona defensiva
18034,21,player_away,15.78,59.98,0.635,69.04,?,1.1344666456507966,Zona defensiva
18034,5,player_home,48.73,40.53,0.809,0.54,?,1.1344666456507966,Zona media
18034,12,referee,26.75,50.74,0.823,5.3,?,1.1344666456507966,Zona defensiva
18034,9,player_home,14.41,45.92,0.654,8.17,?,1.1344666456507966,Zona defensiva
18034,18,player_away,19.11,50.47,0.763,8.72,?,1.1344666456507966,Zona defensiva
18034,22,player_home,21.57,45.15,0.733,3.38,?,1.1344666456507966,Zona defensiva
18034,19,player_home,21.76,55.83,0.838,81.97,?,1.1344666456507966,Zona defensiva
18035,2,player_home,44.77,53.06,0.935,0.81,?,1.1678333116993493,Zona media
18035,3,player_away,35.5,47.48,0.869,0.51,?,1.1678333116993493,Zona media
18035,4,player_home,42.61,30.71,0.868,2.72,?,1.1678333116993493,Zona media
18035,6,player_home,33.13,42.79,0.806,8.84,?,1.1678333116993493,Zona media
18035,8,player_away,23.88,54.22,0.683,3.28,?,1.1678333116993493,Zona defensiva
18035,14,player_home,17.27,35.89,0.62,9.22,?,1.1678333116993493,Zona defensiva
18035,17,gk_home,78.1,33.96,0.73,0.95,?,1.1678333116993493,Zona ofensiva
18035,1,player_home,37.02,57.41,0.853,2.74,?,1.1678333116993493,Zona media
18035,16,player_away,29.95,33.39,0.574,1.74,?,1.1678333116993493,Zona defensiva
18035,7,player_away,15.9,57.0,0.812,57.75,?,1.1678333116993493,Zona defensiva
18035,5,player_home,48.7,40.5,0.866,0.95,?,1.1678333116993493,Zona media
18035,12,referee,26.58,50.71,0.797,5.12,?,1.1678333116993493,Zona defensiva
18035,18,player_away,19.29,50.61,0.724,7.45,?,1.1678333116993493,Zona defensiva
18035,22,player_home,21.29,44.96,0.707,7.85,?,1.1678333116993493,Zona defensiva
18035,19,player_home,21.38,56.95,0.837,51.0,?,1.1678333116993493,Zona defensiva
18035,13,player_away,18.2,26.89,0.595,7.8,?,1.1678333116993493,Zona defensiva
18036,2,player_home,44.75,53.03,0.938,0.85,?,1.2011999777479023,Zona media
18036,3,player_away,35.49,47.48,0.867,0.4,?,1.2011999777479023,Zona media
18036,4,player_home,42.55,30.69,0.864,2.01,?,1.2011999777479023,Zona media
18036,6,player_home,32.95,42.62,0.825,8.03,?,1.2011999777479023,Zona media
18036,8,player_away,22.66,51.8,0.717,55.17,?,1.2011999777479023,Zona defensiva
18036,14,player_home,15.9,36.33,0.663,28.48,?,1.2011999777479023,Zona defensiva
18036,17,gk_home,78.02,34.04,0.779,2.2,?,1.2011999777479023,Zona ofensiva
18036,1,player_home,36.99,57.37,0.848,1.79,?,1.2011999777479023,Zona media
18036,7,player_away,15.81,57.22,0.858,21.79,?,1.2011999777479023,Zona defensiva
18036,21,player_away,15.01,60.84,0.739,19.14,?,1.2011999777479023,Zona defensiva
18036,5,player_home,48.67,40.5,0.884,0.83,?,1.2011999777479023,Zona media
18036,12,referee,26.31,50.59,0.872,7.61,?,1.2011999777479023,Zona defensiva
18036,18,player_away,19.3,50.65,0.725,3.14,?,1.2011999777479023,Zona defensiva
18036,22,player_home,20.97,44.7,0.727,10.9,?,1.2011999777479023,Zona defensiva
18036,19,player_home,21.18,56.89,0.835,17.39,?,1.2011999777479023,Zona defensiva
18036,13,player_away,18.06,26.84,0.651,5.16,?,1.2011999777479023,Zona defensiva
18037,2,player_home,44.7,52.98,0.938,1.74,?,1.234566643796455,Zona media
18037,3,player_away,35.45,47.42,0.873,1.49,?,1.234566643796455,Zona media
18037,4,player_home,42.47,30.69,0.841,2.18,?,1.234566643796455,Zona media
18037,6,player_home,32.82,42.52,0.847,5.83,?,1.234566643796455,Zona media
18037,8,player_away,23.48,53.4,0.646,17.5,?,1.234566643796455,Zona defensiva
18037,14,player_home,15.52,36.48,0.705,17.67,?,1.234566643796455,Zona defensiva
18037,17,gk_home,77.99,34.06,0.785,1.48,?,1.234566643796455,Zona ofensiva
18037,1,player_home,36.94,57.32,0.873,1.96,?,1.234566643796455,Zona media
18037,7,player_away,15.86,57.44,0.736,8.63,?,1.234566643796455,Zona defensiva
18037,21,player_away,14.32,60.48,0.737,19.36,?,1.234566643796455,Zona defensiva
18037,5,player_home,48.65,40.5,0.898,0.77,?,1.234566643796455,Zona media
18037,12,referee,26.05,50.52,0.859,7.92,?,1.234566643796455,Zona defensiva
18037,18,player_away,18.83,50.4,0.725,9.52,?,1.234566643796455,Zona defensiva
18037,22,player_home,20.82,44.58,0.725,7.51,?,1.234566643796455,Zona defensiva
18037,19,player_away,21.05,56.61,0.841,5.44,?,1.234566643796455,Zona defensiva
18037,13,player_away,17.43,26.21,0.624,19.88,?,1.234566643796455,Zona defensiva
18037,10,player_away,22.49,51.29,0.739,11.52,?,1.234566643796455,Zona defensiva
18038,2,player_home,44.6,52.83,0.919,4.07,?,1.2679333098450078,Zona media
18038,3,player_away,35.44,47.42,0.872,0.58,?,1.2679333098450078,Zona media
18038,4,player_home,42.37,30.72,0.771,2.78,?,1.2679333098450078,Zona media
18038,6,player_home,32.78,42.52,0.854,2.71,?,1.2679333098450078,Zona media
18038,8,player_away,23.81,54.06,0.771,20.45,?,1.2679333098450078,Zona defensiva
